0,0,0
23.812,0,45
23.875,0,45
23.937,0,45
24.0,0,45
24.0,0,45
24.062,0,45
24.125,0,45
24.187,0,45
24.25,0,45
24.312,0,45
24.375,0,45
24.437,0,45
24.5,0,45
24.562,0,45
24.625,0,45
24.687,0,45
24.75,0,45
24.812,0,45
24.875,0,45
24.937,0,45
25.0,0,45
25.062,0,45
25.125,0,45
25.187,0,45
25.25,0,45
25.312,0,45
25.375,0,45
25.437,0,45
25.5,0,45
25.562,0,45
25.625,0,45
25.687,0,45
25.75,0,45
25.812,0,45
25.875,0,45
25.937,0,45
26.0,0,45
26.062,0,45
26.187,0,45
26.25,0,45
26.312,0,45
26.375,0,45
26.437,0,45
26.5,0,45
26.562,0,45
26.625,0,45
26.687,0,45
26.75,0,45
26.812,0,45
26.875,0,45
27.0,0,45
27.062,0,45
27.125,0,45
27.187,0,45
27.25,0,45
27.312,0,45
27.375,0,45
27.437,0,45
27.5,0,45
27.562,0,45
27.687,0,45
27.75,0,45
27.812,0,45
27.875,0,45
27.937,0,45
28.0,0,45
28.125,0,45
28.187,0,45
28.25,0,45
28.312,0,45
28.375,0,45
28.5,0,45
28.5,0,45
28.562,0,45
28.687,0,45
28.75,0,45
28.812,0,45
28.875,0,45
29.0,0,45
29.062,0,45
29.125,0,45
29.187,0,45
29.25,0,45
29.312,0,45
29.437,0,45
29.5,0,45
29.562,0,45
29.625,0,45
29.687,0,45
29.812,0,45
29.875,0,45
29.937,0,45
30.0,0,45
30.062,0,45
30.187,0,45
30.25,0,45
30.312,0,45
30.375,0,45
30.5,0,45
30.562,0,45
30.625,0,45
30.687,0,45
30.75,0,45
30.875,0,45
30.937,0,45
31.0,0,45
31.062,0,45
31.187,0,45
31.25,0,45
31.312,0,45
31.375,0,45
31.437,0,45
31.5,0,45
31.625,0,45
31.687,0,45
31.75,0,45
31.812,0,45
31.875,0,45
31.937,0,45
32.062,0,45
32.125,0,45
32.187,0,45
32.25,0,45
32.312,0,45
32.437,0,45
32.437,0,45
32.562,0,45
32.625,0,45
32.687,0,45
32.75,0,45
32.812,0,45
32.937,0,45
33.0,0,45
33.062,0,45
33.125,0,45
33.187,0,45
33.312,0,45
33.375,0,45
33.437,0,45
33.5,0,45
33.562,0,45
33.625,0,45
33.687,0,45
33.812,0,45
33.875,0,45
33.937,0,45
34.0,0,45
34.062,0,45
34.125,0,45
34.187,0,45
34.312,0,45
34.375,0,45
34.437,0,45
34.5,0,45
34.562,0,45
34.687,0,45
34.75,0,45
34.812,0,45
34.875,0,45
34.937,0,45
35.0,0,45
35.062,0,45
35.125,0,45
35.187,0,45
35.25,0,45
35.312,0,45
35.375,0,45
35.437,0,45
35.5,0,45
35.562,0,45
35.625,0,45
35.75,0,45
35.812,0,45
35.875,0,45
35.937,0,45
36.0,0,45
36.062,0,45
36.125,0,45
36.187,0,45
36.25,0,45
36.312,0,45
36.375,0,45
36.437,0,45
36.562,0,45
36.625,0,45
36.687,0,45
36.75,0,45
36.812,0,45
36.875,0,45
36.937,0,45
37.0,0,45
37.062,0,45
37.125,0,45
37.187,0,45
37.25,0,45
37.312,0,45
37.375,0,45
37.437,0,45
37.5,0,45
37.562,0,45
37.625,0,45
37.687,0,45
37.75,0,45
37.812,0,45
37.875,0,45
37.937,0,45
38.0,0,45
38.062,0,45
38.125,0,45
38.25,0,45
38.312,0,45
38.375,0,45
38.437,0,45
38.5,0,45
38.5,0,45
38.625,0,45
38.687,0,45
38.75,0,45
38.812,0,45
38.875,0,45
38.937,0,45
39.0,0,45
39.062,0,45
39.125,0,45
39.187,0,45
39.25,0,45
39.312,0,45
39.375,0,45
39.437,0,45
39.5,0,45
39.562,0,45
39.562,0,45
39.687,0,45
39.687,0,45
39.75,0,45
39.812,0,45
39.875,0,45
39.937,0,45
40.0,0,45
40.062,0,45
40.125,0,45
40.187,0,45
40.25,0,45
40.312,0,45
40.375,0,45
40.437,0,45
40.5,0,45
40.5,0,45
40.562,0,45
40.625,0,45
40.687,0,45
40.75,0,45
40.812,0,45
40.875,0,45
40.937,0,45
41.0,0,45
41.062,0,45
41.125,0,45
41.187,0,45
41.25,0,45
41.312,0,45
41.312,0,45
41.375,0,45
41.437,0,45
41.5,0,45
41.562,0,45
41.625,0,45
41.687,0,45
41.75,0,45
41.812,0,45
41.875,0,45
41.937,0,45
42.0,0,45
42.0,0,45
42.062,0,45
42.125,0,45
42.187,0,45
42.25,0,45
42.312,0,45
42.312,0,45
42.375,0,45
42.437,0,45
42.5,0,45
42.562,0,45
42.625,0,45
42.687,0,45
42.75,0,45
42.75,0,45
42.812,0,45
42.875,0,45
42.937,0,45
43.0,0,45
43.0,0,45
43.062,0,45
43.125,0,45
43.187,0,45
43.187,0,45
43.25,0,45
43.312,0,45
43.375,0,45
43.437,0,45
43.437,0,45
43.5,0,45
43.562,0,45
43.625,0,45
43.687,0,45
43.75,0,45
43.75,0,45
43.812,0,45
43.812,0,45
43.937,0,45
43.937,0,45
44.0,0,45
44.062,0,45
44.062,0,45
44.125,0,45
44.187,0,45
44.187,0,45
44.25,0,45
44.312,0,45
44.312,0,45
44.375,0,45
44.437,0,45
44.437,0,45
44.5,0,45
44.562,0,45
44.562,0,45
44.625,0,45
44.687,0,45
44.75,0,45
44.75,0,45
44.812,0,45
44.875,0,45
44.937,0,45
44.937,0,45
45.0,0.0,45
45.062,6.199999999999761,45
45.062,6.199999999999761,45
45.125,12.5,45
45.187,18.69999999999976,45
45.25,25.0,45
45.312,31.19999999999976,45
45.312,31.19999999999976,45
45.375,37.5,45
45.5,50.0,45
45.562,56.19999999999976,45
45.625,62.5,45
45.687,68.69999999999976,45
45.812,81.19999999999976,45
45.812,81.19999999999976,45
45.875,87.5,45
45.875,87.5,45
45.937,93.69999999999976,45
45.937,93.69999999999976,45
46.0,100.0,45
46.0,100.0,45
46.0,100.0,45
46.0,100.0,45
46.0,100.0,45
46.0,100.0,45
46.0,100.0,45
46.0,100.0,45
46.0,100.0,45
46.0,100.0,45
46.0,100.0,45
46.0,100.0,45
46.0,100.0,45
45.937,93.69999999999976,45
45.937,93.69999999999976,45
45.937,93.69999999999976,45
45.937,93.69999999999976,45
45.937,93.69999999999976,45
45.937,93.69999999999976,45
45.875,87.5,45
45.875,87.5,45
45.875,87.5,45
45.875,87.5,45
45.812,81.19999999999976,45
45.812,81.19999999999976,45
45.812,81.19999999999976,45
45.812,81.19999999999976,45
45.75,75.0,45
45.75,75.0,45
45.75,75.0,45
45.75,75.0,45
45.75,75.0,45
45.687,68.69999999999976,45
45.687,68.69999999999976,45
45.687,68.69999999999976,45
45.687,68.69999999999976,45
45.687,68.69999999999976,45
45.687,68.69999999999976,45
45.625,62.5,45
45.625,62.5,45
45.625,62.5,45
45.625,62.5,45
45.562,56.19999999999976,45
45.562,56.19999999999976,45
45.562,56.19999999999976,45
45.562,56.19999999999976,45
45.562,56.19999999999976,45
45.562,56.19999999999976,45
45.562,56.19999999999976,45
45.562,56.19999999999976,45
45.562,56.19999999999976,45
45.562,56.19999999999976,45
45.5,50.0,45
45.5,50.0,45
45.5,50.0,45
45.5,50.0,45
45.5,50.0,45
45.5,50.0,45
45.5,50.0,45
45.5,50.0,45
45.5,50.0,45
45.437,43.69999999999976,45
45.437,43.69999999999976,45
45.437,43.69999999999976,45
45.437,43.69999999999976,45
45.437,43.69999999999976,45
45.437,43.69999999999976,45
45.437,43.69999999999976,45
45.437,43.69999999999976,45
45.437,43.69999999999976,45
45.437,43.69999999999976,45
45.437,43.69999999999976,45
45.437,43.69999999999976,45
45.437,43.69999999999976,45
45.437,43.69999999999976,45
45.437,43.69999999999976,45
45.437,43.69999999999976,45
45.437,43.69999999999976,45
45.437,43.69999999999976,45
45.437,43.69999999999976,45
45.437,43.69999999999976,45
45.375,37.5,45
45.375,37.5,45
45.437,43.69999999999976,45
45.375,37.5,45
45.375,37.5,45
45.375,37.5,45
45.375,37.5,45
45.375,37.5,45
45.375,37.5,45
45.375,37.5,45
45.437,43.69999999999976,45
45.375,37.5,45
45.375,37.5,45
45.375,37.5,45
45.437,43.69999999999976,45
45.375,37.5,45
45.437,43.69999999999976,45
45.437,43.69999999999976,45
45.375,37.5,45
45.437,43.69999999999976,45
45.375,37.5,45
45.437,43.69999999999976,45
45.375,37.5,45
45.375,37.5,45
45.375,37.5,45
45.375,37.5,45
45.375,37.5,45
45.375,37.5,45
45.375,37.5,45
